ensgene	symbol	m7_d5_nutri_1	m7_d5_nutri_2	m7_d5_nutri_3	m7_d5_nutri_4	Rap_d1_nutri_1	Rap_d1_nutri_2	Rap_d1_nutri_3	Rap_d1_nutri_4	Ric_d5_nutri_1	Ric_d5_nutri_2	Ric_d5_nutri_3	Ric_d5_nutri_4	v_d4_nutri_1	v_d4_nutri_2	v_d4_nutri_3	v_d4_nutri_4
ENSG00000225785	AL109610.1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000275923	AL160413.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271298	AL080274.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204548	DEFB121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283123	RARRES2P11	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	0
ENSG00000275852	LINC01742	3	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0
ENSG00000125977	EIF2S2	1533	967	401	1426	4947	5290	6262	4140	1913	2075	3681	7038	1575	572	771	664
ENSG00000203883	SOX18	7	4	10	6	0	3	0	0	2	2	1	2	1	3	2	2
ENSG00000286232	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229882	AL450469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154930	ACSS1	11	10	6	8	0	0	0	0	7	0	7	5	5	4	5	2
ENSG00000276952	AL121772.3	6	2	4	6	3	2	0	6	8	0	0	3	3	1	0	3
ENSG00000264490	BX640514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101134	DOK5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231290	APCDD1L-AS1	8	1	7	6	16	5	14	16	3	3	1	4	9	0	2	4
ENSG00000286159	NA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000225336	HMGB3P1	4	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0
ENSG00000225640	LINC01729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158470	B4GALT5	153	121	86	132	157	202	216	173	187	119	214	193	139	97	96	98
ENSG00000219608	HIGD1AP16	12	10	0	12	11	10	12	12	3	12	10	6	7	4	2	0
ENSG00000229500	RPL17P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125999	BPIFB1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000020256	ZFP64	1064	1002	1180	1021	562	589	401	638	973	699	1287	999	676	564	728	824
ENSG00000261411	AL161938.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198276	UCKL1	1472	1580	1980	1323	1199	1243	1143	1103	1044	824	1366	1223	1033	851	890	1083
ENSG00000166619	BLCAP	2029	2391	2690	1783	1806	1869	1595	1813	2023	1285	1975	1513	2634	2430	2659	2893
ENSG00000271461	AL109809.4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101115	SALL4	74	58	64	49	20	27	14	31	29	20	44	22	39	27	49	37
ENSG00000053438	NNAT	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
ENSG00000101144	BMP7	84	58	71	19	0	0	0	0	0	0	0	0	3	2	6	4
ENSG00000101407	TTI1	3284	3118	3152	2803	5017	4781	3228	5759	4709	3491	5886	4805	2962	2035	2242	2691
ENSG00000285347	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000124237	C20orf85	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132631	SCP2D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125533	BHLHE23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228820	RPSAP1	1	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0
ENSG00000272259	LINC01749	4	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000179242	CDH4	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000283142	AL049767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232294	AL031674.1	1	0	1	3	11	13	12	5	23	11	30	34	9	5	0	3
ENSG00000232465	AL049765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215444	AL138807.1	4	1	2	0	0	0	1	1	0	0	0	1	0	0	0	1
ENSG00000101079	NDRG3	9389	9177	10414	8453	8112	8809	8269	8362	6409	4557	6963	5964	3816	2973	3230	3854
ENSG00000237000	PTMAP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276786	BX640515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225657	LINC01716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224008	LINC01441	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171858	RPS21	1925	1742	2711	1643	1521	1729	1824	1505	1503	923	1828	1985	966	778	1043	1416
ENSG00000278709	NKILA	56	52	82	54	81	95	77	83	141	77	142	130	57	25	17	44
ENSG00000229690	MTCO2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231795	ITCH-IT1	2	0	0	3	4	3	6	2	2	5	0	4	1	0	0	0
ENSG00000279610	C20orf181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225246	RPS2P1	4	4	8	0	2	1	7	7	5	4	9	13	3	2	5	6
ENSG00000101152	DNAJC5	525	611	525	396	238	271	208	183	346	284	331	257	337	354	344	375
ENSG00000231878	SNRPFP1	43	50	59	41	90	90	95	91	57	29	111	81	53	43	30	57
ENSG00000286006	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229606	LINC01718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087510	TFAP2C	30	19	24	15	0	0	0	0	0	0	0	0	21	18	15	18
ENSG00000225708	AL354984.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000131050	BPIFA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276627	AL117372.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230400	LINC01747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287410	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260542	AL499627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184402	SS18L1	41	52	31	68	18	42	48	41	43	20	49	54	37	36	27	29
ENSG00000235032	BMP7-AS1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149656	LINC00266-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000101361	NOP56	7214	7726	8571	5769	4005	4373	5054	4085	4676	3231	5750	5122	3521	2664	3003	3937
ENSG00000214541	RPS4XP3	243	246	406	245	166	207	152	165	380	305	393	476	222	203	279	319
ENSG00000125514	LINC00029	4	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ENSG00000101096	NFATC2	150	142	67	124	4	10	0	14	1	1	1	2	31	8	0	9
ENSG00000231604	AL133232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197670	AL157838.1	18	26	24	21	14	12	21	6	20	14	4	6	12	8	5	11
ENSG00000224635	AL391095.1	6	2	13	5	8	3	9	9	4	0	4	1	4	5	18	3
ENSG00000196074	SYCP2	86	71	8	45	254	146	295	149	58	115	137	405	70	11	27	13
ENSG00000130702	LAMA5	182	186	190	167	100	85	71	83	70	27	44	36	198	136	229	201
ENSG00000268858	AL118506.1	24	21	29	42	37	26	14	31	19	16	22	16	29	20	39	42
ENSG00000231078	AL157414.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149657	LSM14B	21	31	34	16	21	17	24	29	20	13	29	19	20	12	24	20
ENSG00000225622	PPIAP17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087495	PHACTR3	0	0	0	0	1	0	0	1	0	3	1	0	0	0	4	1
ENSG00000274727	AL137028.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276603	AL109614.1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000125510	OPRL1	27	26	29	29	16	16	6	8	22	16	14	15	18	14	36	23
ENSG00000261035	AL139348.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171700	RGS19	244	259	328	190	198	206	132	178	361	172	281	217	226	186	196	207
ENSG00000101400	SNTA1	365	385	561	255	373	414	561	339	373	290	432	436	415	442	558	633
ENSG00000203880	PCMTD2	742	575	252	682	676	728	821	573	543	596	893	1469	414	138	197	99
ENSG00000278171	AL137028.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282842	FRG2EP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232852	CICP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171703	TCEA2	1127	1191	1278	776	1096	1089	655	950	1630	1047	1532	1213	1470	1393	1512	1438
ENSG00000130700	GATA5	14	16	9	4	1	3	1	1	1	1	1	1	23	23	29	17
ENSG00000203971	AL354984.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196700	ZNF512B	180	233	217	123	100	102	79	97	134	93	150	66	124	88	130	95
ENSG00000129988	LBP	1	5	22	2	1	1	3	0	4	1	0	0	0	4	0	2
ENSG00000196227	FAM217B	185	97	30	113	316	378	297	302	119	177	239	578	98	63	91	24
ENSG00000080839	RBL1	75	58	9	63	323	311	274	354	90	121	132	270	64	20	20	10
ENSG00000282968	AGGF1P10	0	0	0	3	0	1	0	1	0	1	0	0	1	0	0	0
ENSG00000272050	AL499627.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237371	AL355803.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000124209	RAB22A	188	198	53	118	232	229	293	176	154	163	136	325	150	52	76	40
ENSG00000280213	UCKL1-AS1	59	40	50	25	21	15	34	28	12	9	13	3	14	12	6	9
ENSG00000275285	AL391095.2	3	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000230568	SF3A3P1	264	245	235	191	257	258	192	256	352	272	410	374	212	170	136	205
ENSG00000286309	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124205	EDN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226094	RPL7P3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233686	PIEZO1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225129	AL035250.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000101413	RPRD1B	1135	972	765	964	1702	1810	1082	1764	1160	967	1348	1473	971	524	472	551
ENSG00000196132	MYT1	8	11	26	14	3	6	2	4	14	7	13	15	1	1	4	2
ENSG00000273812	BX640514.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213742	ZNF337-AS1	39	30	30	34	25	29	20	19	18	22	34	61	22	15	18	11
ENSG00000230352	AL035250.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130706	ADRM1	7236	7959	8603	5389	5608	6057	4125	5201	7037	4470	6713	5115	8104	6773	8663	8258
ENSG00000025293	PHF20	770	544	354	850	1604	1670	1456	1798	817	821	1249	1867	575	278	253	287
ENSG00000227282	AL389889.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234274	COX7BP2	16	5	2	7	14	9	16	16	10	4	7	9	5	6	0	1
ENSG00000226332	AL354836.1	4	16	11	4	2	12	11	12	1	2	5	1	5	10	16	5
ENSG00000234104	AL133465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270793	LLPHP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225803	MRPS11P1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000287511	NA	4	2	1	2	1	3	3	1	3	8	4	7	2	1	0	1
ENSG00000131067	GGT7	828	864	1148	769	421	438	382	501	954	607	927	773	562	456	545	647
ENSG00000204117	AL162293.1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	3	0
ENSG00000130590	SAMD10	154	169	178	105	89	119	44	89	173	114	174	116	100	100	100	121
ENSG00000287478	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000233347	ERP29P1	44	64	64	45	21	18	20	22	41	15	34	43	17	19	21	32
ENSG00000286865	NA	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000284481	MIR1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221116	SNORD110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271798	SNORA51	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000212498	SNORD86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229686	SNORD56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226572	SNORD57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202380	RNU1-55P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252096	SNORA31	3	3	7	2	0	0	3	0	3	1	1	0	0	0	1	1
ENSG00000207380	Y_RNA	5	0	0	1	4	3	12	1	0	3	5	8	0	0	0	0
ENSG00000263755	RN7SL498P	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000278159	MIR8062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212247	RNU6-278P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239923	RN7SL864P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199570	RNU6-228P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199803	RNU6-1159P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201180	RNU6-115P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222500	RNA5SP475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212165	U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202260	RN7SKP69	112	63	0	93	59	86	119	69	46	81	75	123	19	6	2	0
ENSG00000251955	RNU6-27P	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000200494	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240584	RN7SL547P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243702	RN7SL638P	0	0	0	0	1	2	1	0	0	2	1	5	1	0	0	1
ENSG00000221806	RNU6ATAC34P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252422	RNA5SP476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278525	RN7SL607P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238833	RNU1-131P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278410	AL121590.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212536	RNA5SP474	17	6	3	5	2	1	2	1	18	6	12	9	9	2	0	4
ENSG00000222281	RN7SKP111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207355	RNU6-1257P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242348	RN7SL561P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201348	RNU105B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264879	RN7SL690P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202414	Y_RNA	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000223128	RN7SKP140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251883	RNU6ATAC17P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283291	5_8S_rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201527	RNA5SP478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283568	5_8S_rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200231	RNU1-23P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212134	SNORA40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283592	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275305	5S_rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265137	MIR3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252649	RNA5SP480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242236	RN7SL594P	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273745	MIR6870	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000264616	MIR4755	0	0	1	0	0	2	0	2	1	0	1	0	0	0	0	0
ENSG00000200325	Y_RNA	0	0	0	0	2	3	2	0	0	0	0	2	0	0	0	0
ENSG00000199676	Y_RNA	1	2	0	1	0	2	0	1	1	2	0	1	3	0	0	0
ENSG00000201151	SNORD56	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000201811	SNORA71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201221	RNU4-40P	6	5	3	7	25	11	27	13	15	5	12	10	6	1	0	0
ENSG00000207053	RNU6-937P	4	6	0	3	11	4	9	3	5	0	2	3	0	2	5	1
ENSG00000206801	RNU6-639P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200208	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283433	5S_rRNA	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1
ENSG00000240474	RN7SL116P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201498	Y_RNA	1	3	0	1	1	5	7	2	3	0	2	0	2	3	0	0
ENSG00000207997	MIR644A	0	0	0	0	0	4	6	3	1	0	0	3	0	0	0	0
ENSG00000206582	Y_RNA	75	93	42	57	105	93	186	97	138	80	154	84	112	105	157	108
ENSG00000264767	RN7SL237P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000275337	RN7SL680P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284419	MIR663A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264901	MIR3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238452	RNU7-144P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252540	RNU6-919P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252467	RNU6-347P	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000206959	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252654	RNU7-6P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199490	Y_RNA	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000252021	Y_RNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000277034	SNORA71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225091	SNORA71A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201512	SNORA71C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200354	SNORA71D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206710	RNU6-147P	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ENSG00000202186	RNU6-497P	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000222118	RNA5SP487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252091	RNU6-1146P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266761	MIR3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207158	RNU6-929P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238468	RNU7-14P	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000252089	RNU4ATAC7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266666	MIR4325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199218	RN7SKP184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276031	RN7SL197P	0	0	0	0	2	3	0	2	2	0	2	0	2	0	0	0
ENSG00000238777	RNU7-141P	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000252064	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199683	RN7SKP185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207802	MIR646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266140	MIR4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265617	MIR548AG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223190	RN7SKP100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199017	MIR1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284508	MIR133A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263453	MIR4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222874	RN7SKP33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207554	MIR647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241821	RN7SL170P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284433	MIR1914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269103	Metazoa_SRP	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
ENSG00000274034	MIR6813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284074	MIR4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201742	RNU6-563P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275958	uc_338	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0
ENSG00000199805	RNU1-134P	6	6	5	1	5	2	3	5	3	5	6	2	7	9	5	3
ENSG00000216195	MIR941-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275842	MIR941-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283206	MIR941-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216141	MIR941-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283513	MIR941-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124232	RBPJL	0	3	1	0	0	2	5	1	1	3	2	1	0	2	1	0
ENSG00000124145	SDC4	7253	9697	9559	5443	5999	6230	9087	5108	10497	6782	9422	8834	9100	7185	7229	8279
ENSG00000275894	AL021578.1	10	18	15	6	15	11	9	12	21	12	11	8	18	14	14	20
ENSG00000204070	SYS1	4459	4427	5602	4434	2090	2454	2107	2555	4115	2714	4635	4022	2811	2225	2526	3106
ENSG00000254806	SYS1-DBNDD2	26	11	20	14	14	9	9	6	10	9	6	7	3	4	1	8
ENSG00000124251	TP53TG5	22	25	5	7	6	5	2	5	14	12	17	11	24	11	7	18
ENSG00000232880	NDUFB4P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273555	MIR6812	3	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0
ENSG00000254620	AL050327.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000268941	LINC01711	6	7	13	9	41	25	12	31	3	3	4	2	3	3	5	7
ENSG00000124222	STX16	298	235	143	244	505	527	631	393	377	313	529	542	266	119	144	143
ENSG00000254995	STX16-NPEPL1	11	9	6	6	15	21	41	14	14	7	14	7	5	6	5	4
ENSG00000215440	NPEPL1	103	93	153	78	127	111	106	96	291	202	322	247	145	138	148	154
ENSG00000254419	AL139349.1	4	1	3	3	6	1	4	1	4	0	3	1	0	2	2	4
ENSG00000237121	PIEZO1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270279	AL132655.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268649	AL132655.2	1	2	0	0	0	0	0	1	1	2	0	1	0	0	1	0
ENSG00000284040	MIR296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216031	MIR298	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000268333	AL132655.1	10	14	7	4	3	4	0	6	14	13	29	5	5	5	8	1
ENSG00000276859	GNAS-AS1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276722	GNAS-AS1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274491	GNAS-AS1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275069	GNAS-AS1_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225806	AL121917.1	20	13	31	14	25	28	30	16	39	27	55	63	24	8	17	20
ENSG00000270951	AL121917.2	0	1	0	1	0	1	2	3	1	1	2	0	2	1	1	1
ENSG00000285091	NA	6	7	16	4	12	16	7	7	4	6	12	8	9	9	14	5
ENSG00000284985	NA	1	0	0	0	0	1	0	2	1	1	0	1	0	0	0	0
ENSG00000101158	NELFCD	219	248	240	217	120	104	93	131	140	78	175	129	130	92	105	126
ENSG00000101162	TUBB1	2	1	1	3	3	2	0	4	2	0	3	2	1	0	1	6
ENSG00000124172	ATP5E	763	424	565	634	818	898	888	635	533	444	753	927	445	246	423	589
ENSG00000101166	PRELID3B	3561	2289	1124	3567	5864	6275	8343	4844	1958	2469	4257	8837	1536	628	921	649
ENSG00000232925	MRPS16P2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	3
ENSG00000204183	GDF5OS	0	1	0	1	5	0	1	2	1	0	0	0	4	3	3	2
ENSG00000125965	GDF5	2	8	3	1	2	3	3	4	1	0	2	4	2	3	1	1
ENSG00000221763	MIR1289-1	0	1	2	1	5	3	6	4	1	2	3	0	1	2	0	1
ENSG00000126001	CEP250	1275	1676	1499	789	2638	2609	1507	2296	2010	1207	1642	1147	1891	1755	1755	1932
ENSG00000242507	FO393401.2	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000125975	C20orf173	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224497	RPL36P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
